user_id,created_at,company_id,language,activated_at,state
7804,24-01-2014 23:51,2,indian,24-01-2014 23:53,active
7805,24-01-2014 13:25,3087,english,24-01-2014 13:27,active
7806,24-01-2014 06:37,12288,english,24-01-2014 06:39,active
7809,24-01-2014 22:22,11077,english,24-01-2014 22:24,active
7810,24-01-2014 22:47,1,portugese,24-01-2014 22:48,active
7815,24-01-2014 13:24,6502,arabic,24-01-2014 13:26,active
7816,24-01-2014 12:11,2321,spanish,24-01-2014 12:12,active
7822,25-01-2014 16:44,7,japanese,25-01-2014 16:45,active
7823,25-01-2014 17:12,9875,english,25-01-2014 17:13,active
7824,25-01-2014 12:45,8785,korean,25-01-2014 12:47,active
7825,25-01-2014 06:08,3341,german,25-01-2014 06:09,active
7829,26-01-2014 09:21,8668,english,26-01-2014 09:23,active
7833,26-01-2014 11:51,7078,spanish,26-01-2014 11:53,active
7834,26-01-2014 10:52,5310,german,26-01-2014 10:54,active
7835,26-01-2014 08:16,5387,english,26-01-2014 08:18,active
7839,26-01-2014 19:57,4815,english,26-01-2014 19:58,active
7840,26-01-2014 13:22,9344,indian,26-01-2014 13:23,active
7841,26-01-2014 07:59,2093,english,26-01-2014 08:00,active
7842,27-01-2014 15:19,4,spanish,27-01-2014 15:21,active
7843,27-01-2014 21:11,5812,japanese,27-01-2014 21:12,active
7846,27-01-2014 17:40,10068,french,27-01-2014 17:41,active
7848,27-01-2014 09:01,11691,french,27-01-2014 09:02,active
7849,27-01-2014 16:09,11524,indian,27-01-2014 16:11,active
7851,27-01-2014 09:33,1,english,27-01-2014 09:35,active
7853,27-01-2014 19:53,1,english,27-01-2014 19:54,active
7860,27-01-2014 12:00,12611,english,27-01-2014 12:01,active
7861,27-01-2014 13:39,7327,german,27-01-2014 13:40,active
7862,27-01-2014 08:11,90,french,27-01-2014 08:13,active
7863,27-01-2014 15:54,4917,english,27-01-2014 15:55,active
7864,27-01-2014 14:09,2371,english,27-01-2014 14:10,active
7865,27-01-2014 11:00,4291,english,27-01-2014 11:02,active
7873,27-01-2014 10:02,7825,english,27-01-2014 10:03,active
7876,27-01-2014 18:29,4319,korean,27-01-2014 18:30,active
7877,27-01-2014 14:09,3760,english,27-01-2014 14:11,active
7879,27-01-2014 08:46,10123,english,27-01-2014 08:47,active
7882,28-01-2014 21:09,7837,english,28-01-2014 21:11,active
7883,28-01-2014 10:07,3020,french,28-01-2014 10:08,active
7885,28-01-2014 18:28,11207,french,28-01-2014 18:30,active
7887,28-01-2014 22:47,5147,english,28-01-2014 22:49,active
7888,28-01-2014 15:33,6519,japanese,28-01-2014 15:34,active
7891,28-01-2014 12:18,6654,italian,28-01-2014 12:19,active
7895,28-01-2014 12:43,1782,english,28-01-2014 12:44,active
7897,28-01-2014 07:18,6309,german,28-01-2014 07:19,active
7898,28-01-2014 07:33,242,chinese,28-01-2014 07:34,active
7899,28-01-2014 18:22,5519,spanish,28-01-2014 18:23,active
7901,28-01-2014 14:51,9489,german,28-01-2014 14:53,active
7902,28-01-2014 09:50,5057,german,28-01-2014 09:51,active
7905,28-01-2014 09:36,8672,english,28-01-2014 09:37,active
7906,28-01-2014 09:23,4567,german,28-01-2014 09:24,active
7911,28-01-2014 12:28,10299,english,28-01-2014 12:29,active
7912,28-01-2014 00:13,10136,english,28-01-2014 00:14,active
7913,28-01-2014 14:52,1,english,28-01-2014 14:54,active
7914,28-01-2014 15:48,7095,french,28-01-2014 15:49,active
7915,28-01-2014 11:53,11016,german,28-01-2014 11:54,active
7916,28-01-2014 08:10,637,german,28-01-2014 08:12,active
7917,28-01-2014 19:59,3269,english,28-01-2014 20:01,active
7918,28-01-2014 10:30,628,english,28-01-2014 10:32,active
7919,28-01-2014 18:07,5954,english,28-01-2014 18:09,active
7920,28-01-2014 17:51,7995,english,28-01-2014 17:52,active
7922,28-01-2014 09:35,6629,spanish,28-01-2014 09:36,active
7923,28-01-2014 13:01,4437,english,28-01-2014 13:03,active
7925,28-01-2014 17:05,6009,arabic,28-01-2014 17:06,active
7927,29-01-2014 10:37,10,russian,29-01-2014 10:39,active
7928,29-01-2014 17:52,6241,english,29-01-2014 17:54,active
7930,29-01-2014 15:52,2,japanese,29-01-2014 15:53,active
7932,29-01-2014 13:43,8381,japanese,29-01-2014 13:44,active
7935,29-01-2014 13:02,10325,english,29-01-2014 13:04,active
7936,29-01-2014 10:41,7559,english,29-01-2014 10:42,active
7937,29-01-2014 10:44,31,english,29-01-2014 10:46,active
7941,29-01-2014 10:51,6485,indian,29-01-2014 10:53,active
7942,29-01-2014 17:43,381,english,29-01-2014 17:45,active
7943,29-01-2014 16:30,10510,japanese,29-01-2014 16:32,active
7945,29-01-2014 22:52,4522,russian,29-01-2014 22:54,active
7946,29-01-2014 19:49,12050,portugese,29-01-2014 19:50,active
7947,29-01-2014 10:33,422,english,29-01-2014 10:35,active
7948,29-01-2014 10:58,5273,french,29-01-2014 10:59,active
7949,29-01-2014 02:55,12551,english,29-01-2014 02:57,active
7950,29-01-2014 14:52,8864,english,29-01-2014 14:54,active
7952,29-01-2014 10:03,3577,spanish,29-01-2014 10:05,active
7959,29-01-2014 14:30,4577,indian,29-01-2014 14:32,active
7960,29-01-2014 09:23,3905,english,29-01-2014 09:24,active
7963,29-01-2014 16:45,281,russian,29-01-2014 16:47,active
7966,29-01-2014 12:55,1537,spanish,29-01-2014 12:56,active
7969,29-01-2014 18:44,1,indian,29-01-2014 18:45,active
7970,29-01-2014 07:02,838,english,29-01-2014 07:04,active
7971,29-01-2014 12:21,86,english,29-01-2014 12:23,active
7972,29-01-2014 15:00,1,english,29-01-2014 15:02,active
7973,29-01-2014 07:11,1,english,29-01-2014 07:13,active
7974,29-01-2014 19:57,8873,english,29-01-2014 19:58,active
7981,30-01-2014 18:59,6170,korean,30-01-2014 19:00,active
7989,30-01-2014 19:16,4,italian,30-01-2014 19:17,active
7990,30-01-2014 10:22,3,english,30-01-2014 10:23,active
7991,30-01-2014 11:00,9587,english,30-01-2014 11:02,active
7993,30-01-2014 09:00,7646,portugese,30-01-2014 09:02,active
7994,30-01-2014 13:13,49,english,30-01-2014 13:14,active
7997,30-01-2014 17:21,8304,arabic,30-01-2014 17:22,active
7998,30-01-2014 13:22,11176,german,30-01-2014 13:24,active
8001,30-01-2014 00:07,1,arabic,30-01-2014 00:08,active
8003,30-01-2014 01:40,23,chinese,30-01-2014 01:42,active
8004,30-01-2014 03:26,8165,english,30-01-2014 03:27,active
8005,30-01-2014 19:19,69,english,30-01-2014 19:20,active
8006,30-01-2014 09:45,9399,spanish,30-01-2014 09:47,active
8007,30-01-2014 14:52,1395,arabic,30-01-2014 14:54,active
8009,30-01-2014 13:34,6912,spanish,30-01-2014 13:35,active
8010,30-01-2014 03:52,15,english,30-01-2014 03:54,active
8014,30-01-2014 09:46,12782,english,30-01-2014 09:47,active
8015,30-01-2014 13:36,2,english,30-01-2014 13:38,active
8016,30-01-2014 11:12,4566,english,30-01-2014 11:13,active
8017,30-01-2014 13:23,307,english,30-01-2014 13:25,active
8019,31-01-2014 12:21,1,english,31-01-2014 12:23,active
8021,31-01-2014 09:40,5394,english,31-01-2014 09:42,active
8022,31-01-2014 18:33,5724,english,31-01-2014 18:35,active
8024,31-01-2014 05:40,10355,italian,31-01-2014 05:42,active
8029,31-01-2014 12:18,10637,english,31-01-2014 12:19,active
8031,31-01-2014 12:29,7464,english,31-01-2014 12:31,active
8032,31-01-2014 08:08,69,spanish,31-01-2014 08:09,active
8033,31-01-2014 13:56,2465,spanish,31-01-2014 13:57,active
8036,31-01-2014 03:35,184,arabic,31-01-2014 03:36,active
8038,31-01-2014 11:19,4575,english,31-01-2014 11:20,active
8039,31-01-2014 14:34,2363,indian,31-01-2014 14:36,active
8041,31-01-2014 10:34,5349,russian,31-01-2014 10:36,active
8043,31-01-2014 07:32,10863,english,31-01-2014 07:34,active
8044,31-01-2014 07:34,10530,english,31-01-2014 07:35,active
8046,31-01-2014 10:03,1,italian,31-01-2014 10:04,active
8047,31-01-2014 13:55,6957,english,31-01-2014 13:56,active
8049,31-01-2014 12:12,889,english,31-01-2014 12:13,active
8052,31-01-2014 09:19,2428,french,31-01-2014 09:20,active
8053,31-01-2014 03:20,5252,chinese,31-01-2014 03:22,active
8059,31-01-2014 13:25,1775,portugese,31-01-2014 13:27,active
8060,31-01-2014 15:37,7326,french,31-01-2014 15:39,active
8061,31-01-2014 12:09,3076,korean,31-01-2014 12:10,active
8063,31-01-2014 02:20,10455,portugese,31-01-2014 02:22,active
8064,01-02-2014 10:47,5688,portugese,01-02-2014 10:48,active
8065,01-02-2014 12:18,1671,chinese,01-02-2014 12:19,active
8068,01-02-2014 01:37,11,english,01-02-2014 01:38,active
8069,01-02-2014 15:47,1894,japanese,01-02-2014 15:49,active
8070,01-02-2014 13:34,12097,english,01-02-2014 13:36,active
8071,01-02-2014 15:01,4996,english,01-02-2014 15:02,active
8073,01-02-2014 17:32,8832,japanese,01-02-2014 17:33,active
8074,01-02-2014 21:30,1437,english,01-02-2014 21:32,active
8075,01-02-2014 19:43,2249,spanish,01-02-2014 19:44,active
8076,02-02-2014 13:44,84,chinese,02-02-2014 13:45,active
8078,02-02-2014 13:16,216,russian,02-02-2014 13:18,active
8079,02-02-2014 15:56,4434,english,02-02-2014 15:58,active
8080,02-02-2014 18:16,10,italian,02-02-2014 18:17,active
8081,02-02-2014 12:48,18,english,02-02-2014 12:50,active
8082,02-02-2014 17:36,13061,english,02-02-2014 17:38,active
8085,02-02-2014 14:36,8613,japanese,02-02-2014 14:38,active
8089,03-02-2014 16:53,1417,english,03-02-2014 16:55,active
8090,03-02-2014 18:05,5490,indian,03-02-2014 18:07,active
8091,03-02-2014 03:28,1,chinese,03-02-2014 03:29,active
8092,03-02-2014 09:18,6,english,03-02-2014 09:20,active
8093,03-02-2014 05:14,1334,english,03-02-2014 05:16,active
8097,03-02-2014 07:22,9121,russian,03-02-2014 07:24,active
8098,03-02-2014 01:00,10790,english,03-02-2014 01:01,active
8099,03-02-2014 10:17,1220,english,03-02-2014 10:19,active
8100,03-02-2014 13:24,6,english,03-02-2014 13:25,active
8101,03-02-2014 16:00,7353,english,03-02-2014 16:02,active
8102,03-02-2014 20:09,8775,korean,03-02-2014 20:10,active
8103,03-02-2014 17:01,249,japanese,03-02-2014 17:03,active
8104,03-02-2014 16:17,715,english,03-02-2014 16:18,active
8110,03-02-2014 19:25,6,english,03-02-2014 19:27,active
8113,03-02-2014 09:27,2408,spanish,03-02-2014 09:29,active
8115,03-02-2014 14:49,82,english,03-02-2014 14:50,active
8123,03-02-2014 18:09,26,spanish,03-02-2014 18:10,active
8124,03-02-2014 03:29,420,english,03-02-2014 03:31,active
8125,03-02-2014 10:07,28,japanese,03-02-2014 10:08,active
8126,03-02-2014 09:43,5512,english,03-02-2014 09:45,active
8127,03-02-2014 07:46,23,english,03-02-2014 07:47,active
8128,03-02-2014 05:32,23,english,03-02-2014 05:34,active
8129,03-02-2014 18:12,10147,italian,03-02-2014 18:14,active
8130,03-02-2014 16:55,6610,english,03-02-2014 16:56,active
8132,03-02-2014 16:39,11777,russian,03-02-2014 16:40,active
8133,03-02-2014 11:58,7195,portugese,03-02-2014 11:59,active
8134,03-02-2014 11:01,621,italian,03-02-2014 11:03,active
8135,03-02-2014 18:08,1945,spanish,03-02-2014 18:10,active
8136,03-02-2014 09:09,10120,english,03-02-2014 09:10,active
8140,04-02-2014 13:52,10975,english,04-02-2014 13:53,active
8144,04-02-2014 18:11,12839,german,04-02-2014 18:12,active
8145,04-02-2014 18:53,11398,english,04-02-2014 18:55,active
8150,04-02-2014 08:05,72,spanish,04-02-2014 08:06,active
8152,04-02-2014 12:22,2,english,04-02-2014 12:23,active
8154,04-02-2014 09:41,8902,chinese,04-02-2014 09:42,active
8155,04-02-2014 12:14,3,english,04-02-2014 12:16,active
8156,04-02-2014 23:22,7551,english,04-02-2014 23:23,active
8157,04-02-2014 05:55,1,english,04-02-2014 05:56,active
8160,04-02-2014 17:57,8623,english,04-02-2014 17:58,active
8163,04-02-2014 11:13,5989,french,04-02-2014 11:14,active
8164,04-02-2014 16:31,1,spanish,04-02-2014 16:33,active
8166,04-02-2014 10:01,13190,spanish,04-02-2014 10:02,active
8169,04-02-2014 22:22,2311,english,04-02-2014 22:23,active
8170,04-02-2014 19:52,35,french,04-02-2014 19:53,active
8174,04-02-2014 10:01,7135,german,04-02-2014 10:02,active
8175,04-02-2014 08:51,6500,english,04-02-2014 08:52,active
8176,04-02-2014 12:37,750,french,04-02-2014 12:39,active
8177,04-02-2014 13:50,112,english,04-02-2014 13:51,active
8178,04-02-2014 18:10,65,english,04-02-2014 18:11,active
8179,04-02-2014 21:12,11472,spanish,04-02-2014 21:13,active
8181,05-02-2014 08:38,133,english,05-02-2014 08:40,active
8182,05-02-2014 07:47,5,japanese,05-02-2014 07:48,active
8183,05-02-2014 15:00,4058,french,05-02-2014 15:02,active
8188,05-02-2014 13:37,35,english,05-02-2014 13:38,active
8190,05-02-2014 18:25,7492,russian,05-02-2014 18:26,active
8195,05-02-2014 06:53,8838,chinese,05-02-2014 06:54,active
8197,05-02-2014 11:32,11134,arabic,05-02-2014 11:34,active
8198,05-02-2014 14:09,5764,japanese,05-02-2014 14:11,active
8199,05-02-2014 23:30,3182,english,05-02-2014 23:31,active
8203,05-02-2014 15:43,83,japanese,05-02-2014 15:44,active
8204,05-02-2014 15:44,9,chinese,05-02-2014 15:46,active
8208,05-02-2014 18:07,11124,arabic,05-02-2014 18:08,active
8209,05-02-2014 00:15,3720,arabic,05-02-2014 00:16,active
8212,05-02-2014 13:59,8394,french,05-02-2014 14:00,active
8213,05-02-2014 18:37,3731,english,05-02-2014 18:38,active
8215,05-02-2014 11:06,2,english,05-02-2014 11:08,active
8216,05-02-2014 09:04,50,english,05-02-2014 09:06,active
8221,05-02-2014 13:44,3286,spanish,05-02-2014 13:45,active
8223,05-02-2014 20:50,98,chinese,05-02-2014 20:52,active
8225,06-02-2014 18:12,6274,russian,06-02-2014 18:13,active
8228,06-02-2014 15:25,3499,english,06-02-2014 15:26,active
8232,06-02-2014 07:00,9718,arabic,06-02-2014 07:02,active
8233,06-02-2014 20:55,17,chinese,06-02-2014 20:56,active
8234,06-02-2014 06:36,7545,english,06-02-2014 06:37,active
8235,06-02-2014 18:27,2695,english,06-02-2014 18:28,active
8236,06-02-2014 11:40,9206,english,06-02-2014 11:41,active
8237,06-02-2014 17:22,1,english,06-02-2014 17:24,active
8238,06-02-2014 14:49,12948,arabic,06-02-2014 14:51,active
8239,06-02-2014 19:09,12690,english,06-02-2014 19:11,active
8240,06-02-2014 09:21,6852,english,06-02-2014 09:22,active
8242,06-02-2014 09:36,13032,english,06-02-2014 09:37,active
8243,06-02-2014 17:51,207,english,06-02-2014 17:53,active
8244,06-02-2014 15:01,12059,english,06-02-2014 15:02,active
8250,06-02-2014 16:17,261,german,06-02-2014 16:18,active
8251,06-02-2014 18:15,8079,indian,06-02-2014 18:17,active
8253,06-02-2014 12:43,3,arabic,06-02-2014 12:44,active
8254,06-02-2014 09:55,10267,english,06-02-2014 09:56,active
8258,06-02-2014 10:38,2211,english,06-02-2014 10:40,active
8259,06-02-2014 13:19,7775,french,06-02-2014 13:20,active
8260,06-02-2014 15:09,11828,english,06-02-2014 15:10,active
8263,06-02-2014 16:07,8633,english,06-02-2014 16:09,active
8264,06-02-2014 10:46,1,english,06-02-2014 10:48,active
8265,06-02-2014 16:39,7199,french,06-02-2014 16:41,active
8268,06-02-2014 14:29,3066,english,06-02-2014 14:30,active
8269,06-02-2014 17:51,2454,spanish,06-02-2014 17:52,active
8273,06-02-2014 12:07,146,portugese,06-02-2014 12:09,active
8274,07-02-2014 09:03,10101,japanese,07-02-2014 09:05,active
8276,07-02-2014 13:06,6197,german,07-02-2014 13:07,active
8277,07-02-2014 14:14,4748,french,07-02-2014 14:16,active
8279,07-02-2014 16:56,6837,english,07-02-2014 16:58,active
8280,07-02-2014 17:17,6351,japanese,07-02-2014 17:18,active
8283,07-02-2014 12:15,3721,english,07-02-2014 12:16,active
8284,07-02-2014 23:18,229,korean,07-02-2014 23:20,active
8287,07-02-2014 17:29,891,spanish,07-02-2014 17:30,active
8288,07-02-2014 09:26,86,french,07-02-2014 09:27,active
8289,07-02-2014 15:02,2483,italian,07-02-2014 15:04,active
8290,07-02-2014 16:13,3543,chinese,07-02-2014 16:15,active
8292,07-02-2014 04:57,10676,english,07-02-2014 04:59,active
8295,07-02-2014 07:09,5636,english,07-02-2014 07:11,active
8302,07-02-2014 11:30,9346,english,07-02-2014 11:31,active
8304,07-02-2014 14:22,10105,english,07-02-2014 14:23,active
8305,07-02-2014 17:35,1046,japanese,07-02-2014 17:36,active
8307,07-02-2014 15:26,100,english,07-02-2014 15:28,active
8309,07-02-2014 18:22,1,english,07-02-2014 18:24,active
8310,07-02-2014 13:50,8119,german,07-02-2014 13:52,active
8311,07-02-2014 13:10,25,english,07-02-2014 13:11,active
8312,07-02-2014 06:10,8375,english,07-02-2014 06:11,active
8313,07-02-2014 09:12,11507,english,07-02-2014 09:14,active
8317,07-02-2014 07:36,3061,french,07-02-2014 07:37,active
8319,08-02-2014 16:30,22,english,08-02-2014 16:32,active
8321,08-02-2014 17:09,2,english,08-02-2014 17:11,active
8323,08-02-2014 18:38,4738,french,08-02-2014 18:39,active
8324,08-02-2014 09:52,8002,english,08-02-2014 09:53,active
8325,08-02-2014 16:27,1,japanese,08-02-2014 16:29,active
8328,08-02-2014 16:14,1019,spanish,08-02-2014 16:15,active
8329,08-02-2014 09:08,10865,english,08-02-2014 09:10,active
8331,09-02-2014 23:24,7728,chinese,09-02-2014 23:26,active
8336,09-02-2014 04:11,1833,russian,09-02-2014 04:13,active
8337,09-02-2014 19:49,10348,russian,09-02-2014 19:51,active
8338,09-02-2014 12:58,3,english,09-02-2014 12:59,active
8342,09-02-2014 18:47,9518,arabic,09-02-2014 18:48,active
8343,09-02-2014 20:06,182,indian,09-02-2014 20:07,active
8345,10-02-2014 15:35,9,english,10-02-2014 15:37,active
8347,10-02-2014 17:18,10735,italian,10-02-2014 17:19,active
8349,10-02-2014 04:01,9267,english,10-02-2014 04:02,active
8350,10-02-2014 07:20,10243,german,10-02-2014 07:21,active
8352,10-02-2014 14:22,1563,english,10-02-2014 14:23,active
8355,10-02-2014 10:48,84,korean,10-02-2014 10:50,active
8359,10-02-2014 14:39,1,english,10-02-2014 14:40,active
8360,10-02-2014 14:12,7433,english,10-02-2014 14:14,active
8361,10-02-2014 09:03,6524,arabic,10-02-2014 09:04,active
8365,10-02-2014 14:15,5758,english,10-02-2014 14:17,active
8368,10-02-2014 17:00,14,english,10-02-2014 17:01,active
8371,10-02-2014 14:17,5400,spanish,10-02-2014 14:18,active
8373,10-02-2014 07:28,8553,english,10-02-2014 07:30,active
8375,10-02-2014 19:27,709,english,10-02-2014 19:29,active
8377,10-02-2014 16:03,1714,french,10-02-2014 16:04,active
8378,10-02-2014 11:54,5062,english,10-02-2014 11:55,active
8381,10-02-2014 13:02,12300,english,10-02-2014 13:03,active
8382,10-02-2014 10:18,3674,english,10-02-2014 10:19,active
8383,10-02-2014 07:19,3808,portugese,10-02-2014 07:21,active
8384,10-02-2014 10:09,8449,english,10-02-2014 10:10,active
8387,10-02-2014 16:37,7358,spanish,10-02-2014 16:39,active
8388,10-02-2014 10:03,7992,english,10-02-2014 10:05,active
8391,10-02-2014 09:50,32,portugese,10-02-2014 09:51,active
8394,11-02-2014 15:15,1688,english,11-02-2014 15:16,active
8395,11-02-2014 12:26,4619,spanish,11-02-2014 12:27,active
8396,11-02-2014 12:54,141,spanish,11-02-2014 12:55,active
8397,11-02-2014 18:34,11126,english,11-02-2014 18:35,active
8398,11-02-2014 07:22,4947,italian,11-02-2014 07:23,active
8401,11-02-2014 09:56,12255,spanish,11-02-2014 09:58,active
8403,11-02-2014 09:59,502,english,11-02-2014 10:01,active
8404,11-02-2014 18:50,9194,english,11-02-2014 18:52,active
8405,11-02-2014 12:11,4095,japanese,11-02-2014 12:12,active
8408,11-02-2014 16:20,1,spanish,11-02-2014 16:22,active
8413,11-02-2014 14:36,7945,english,11-02-2014 14:37,active
8417,11-02-2014 17:45,1,chinese,11-02-2014 17:47,active
8418,11-02-2014 11:32,30,spanish,11-02-2014 11:33,active
8419,11-02-2014 17:23,3046,english,11-02-2014 17:24,active
8420,11-02-2014 17:01,10885,spanish,11-02-2014 17:02,active
8421,11-02-2014 07:39,10112,chinese,11-02-2014 07:41,active
8422,11-02-2014 22:48,11,english,11-02-2014 22:50,active
8423,11-02-2014 17:54,3214,japanese,11-02-2014 17:55,active
8424,11-02-2014 09:04,9592,french,11-02-2014 09:05,active
8427,11-02-2014 19:38,8617,english,11-02-2014 19:40,active
8428,11-02-2014 18:44,11238,german,11-02-2014 18:46,active
8429,11-02-2014 16:53,11106,english,11-02-2014 16:54,active
8430,11-02-2014 07:57,4681,english,11-02-2014 07:59,active
8431,11-02-2014 10:14,36,russian,11-02-2014 10:16,active
8432,11-02-2014 18:10,5522,english,11-02-2014 18:11,active
8435,11-02-2014 00:21,10431,french,11-02-2014 00:22,active
8436,11-02-2014 00:21,11502,german,11-02-2014 00:22,active
8437,11-02-2014 08:40,7698,english,11-02-2014 08:42,active
8438,11-02-2014 10:31,2299,french,11-02-2014 10:33,active
8439,11-02-2014 13:57,3265,chinese,11-02-2014 13:58,active
8441,12-02-2014 10:26,1150,english,12-02-2014 10:27,active
8442,12-02-2014 11:41,12011,russian,12-02-2014 11:42,active
8444,12-02-2014 13:06,11312,english,12-02-2014 13:08,active
8446,12-02-2014 18:31,81,english,12-02-2014 18:32,active
8448,12-02-2014 12:01,1,english,12-02-2014 12:02,active
8449,12-02-2014 09:23,25,english,12-02-2014 09:24,active
8450,12-02-2014 15:06,3,english,12-02-2014 15:07,active
8451,12-02-2014 03:06,2,japanese,12-02-2014 03:08,active
8453,12-02-2014 13:56,8108,english,12-02-2014 13:57,active
8454,12-02-2014 14:07,11350,german,12-02-2014 14:08,active
8457,12-02-2014 15:47,10974,spanish,12-02-2014 15:48,active
8458,12-02-2014 11:17,1029,english,12-02-2014 11:18,active
8459,12-02-2014 09:23,2,spanish,12-02-2014 09:24,active
8460,12-02-2014 12:53,6918,english,12-02-2014 12:55,active
8462,12-02-2014 17:53,10563,spanish,12-02-2014 17:55,active
8463,12-02-2014 10:30,5,french,12-02-2014 10:32,active
8465,12-02-2014 15:33,2677,english,12-02-2014 15:34,active
8468,12-02-2014 00:23,7129,japanese,12-02-2014 00:25,active
8469,12-02-2014 16:01,20,french,12-02-2014 16:02,active
8470,12-02-2014 10:37,919,chinese,12-02-2014 10:38,active
8472,12-02-2014 10:57,3344,english,12-02-2014 10:59,active
8473,12-02-2014 02:13,3,english,12-02-2014 02:15,active
8474,12-02-2014 10:34,6210,spanish,12-02-2014 10:36,active
8478,12-02-2014 16:13,192,english,12-02-2014 16:14,active
8481,12-02-2014 12:35,4959,japanese,12-02-2014 12:37,active
8484,12-02-2014 23:59,4,english,13-02-2014 00:01,active
8486,13-02-2014 15:59,2260,indian,13-02-2014 16:01,active
8487,13-02-2014 18:49,6096,arabic,13-02-2014 18:51,active
8488,13-02-2014 15:28,6184,english,13-02-2014 15:30,active
8490,13-02-2014 08:52,90,spanish,13-02-2014 08:53,active
8493,13-02-2014 18:38,5779,english,13-02-2014 18:40,active
8497,13-02-2014 11:26,10960,english,13-02-2014 11:27,active
8499,13-02-2014 15:08,4436,english,13-02-2014 15:09,active
8501,13-02-2014 14:38,2304,english,13-02-2014 14:39,active
8502,13-02-2014 12:49,10539,japanese,13-02-2014 12:51,active
8507,13-02-2014 18:16,3,english,13-02-2014 18:18,active
8508,13-02-2014 13:32,2,indian,13-02-2014 13:34,active
8510,13-02-2014 11:34,5900,english,13-02-2014 11:36,active
8513,13-02-2014 15:40,3792,japanese,13-02-2014 15:41,active
8514,13-02-2014 13:34,281,english,13-02-2014 13:35,active
8518,13-02-2014 16:54,10,english,13-02-2014 16:55,active
8521,13-02-2014 11:58,6018,english,13-02-2014 12:00,active
8522,13-02-2014 15:18,10149,japanese,13-02-2014 15:20,active
8523,13-02-2014 09:35,1852,english,13-02-2014 09:37,active
8524,13-02-2014 19:33,5132,english,13-02-2014 19:34,active
8525,13-02-2014 18:37,12840,english,13-02-2014 18:39,active
8526,13-02-2014 14:53,9924,french,13-02-2014 14:54,active
8527,13-02-2014 07:23,4273,indian,13-02-2014 07:24,active
8529,14-02-2014 00:03,4,english,14-02-2014 00:04,active
8530,14-02-2014 12:47,2,spanish,14-02-2014 12:48,active
8531,14-02-2014 11:25,12933,english,14-02-2014 11:27,active
8532,14-02-2014 11:44,8987,russian,14-02-2014 11:46,active
8535,14-02-2014 16:14,5823,french,14-02-2014 16:16,active
8538,14-02-2014 10:47,8197,spanish,14-02-2014 10:48,active
8548,14-02-2014 21:20,2436,japanese,14-02-2014 21:21,active
8549,14-02-2014 02:09,5569,french,14-02-2014 02:11,active
8550,14-02-2014 07:14,7253,english,14-02-2014 07:16,active
8553,14-02-2014 14:13,5927,french,14-02-2014 14:14,active
8554,14-02-2014 12:04,3399,english,14-02-2014 12:06,active
8555,14-02-2014 18:54,7,english,14-02-2014 18:56,active
8556,14-02-2014 11:10,5976,russian,14-02-2014 11:11,active
8557,14-02-2014 13:02,12941,english,14-02-2014 13:04,active
8558,14-02-2014 17:19,705,english,14-02-2014 17:20,active
8560,14-02-2014 15:49,5457,italian,14-02-2014 15:51,active
8565,14-02-2014 08:00,325,arabic,14-02-2014 08:01,active
8567,14-02-2014 12:07,9244,french,14-02-2014 12:08,active
8568,14-02-2014 16:28,1,english,14-02-2014 16:30,active
8571,14-02-2014 00:32,7955,german,14-02-2014 00:34,active
8574,14-02-2014 23:11,7075,english,14-02-2014 23:12,active
8580,15-02-2014 13:53,8583,english,15-02-2014 13:55,active
8582,15-02-2014 18:08,9919,french,15-02-2014 18:10,active
8583,15-02-2014 07:56,6491,russian,15-02-2014 07:57,active
8586,15-02-2014 19:27,1517,english,15-02-2014 19:29,active
8588,15-02-2014 09:10,6476,english,15-02-2014 09:11,active
8589,15-02-2014 19:20,4726,japanese,15-02-2014 19:21,active
8590,15-02-2014 07:17,3955,spanish,15-02-2014 07:19,active
8594,16-02-2014 16:18,186,english,16-02-2014 16:19,active
8597,16-02-2014 16:02,998,english,16-02-2014 16:03,active
8601,16-02-2014 12:13,11916,japanese,16-02-2014 12:15,active
8603,16-02-2014 10:28,27,english,16-02-2014 10:30,active
8604,16-02-2014 13:06,1875,french,16-02-2014 13:07,active
8605,16-02-2014 19:47,4438,chinese,16-02-2014 19:48,active
8607,17-02-2014 07:30,32,japanese,17-02-2014 07:31,active
8610,17-02-2014 07:55,7237,arabic,17-02-2014 07:57,active
8612,17-02-2014 13:39,2919,french,17-02-2014 13:41,active
8614,17-02-2014 12:34,5469,spanish,17-02-2014 12:35,active
8615,17-02-2014 08:51,7396,english,17-02-2014 08:53,active
8617,17-02-2014 09:11,3024,russian,17-02-2014 09:13,active
8621,17-02-2014 12:48,6755,english,17-02-2014 12:50,active
8624,17-02-2014 10:21,1,english,17-02-2014 10:23,active
8626,17-02-2014 07:09,5264,japanese,17-02-2014 07:10,active
8627,17-02-2014 17:41,6865,english,17-02-2014 17:42,active
8631,17-02-2014 14:13,556,spanish,17-02-2014 14:15,active
8632,17-02-2014 07:05,1519,english,17-02-2014 07:06,active
8636,17-02-2014 10:15,416,english,17-02-2014 10:16,active
8637,17-02-2014 05:00,9765,english,17-02-2014 05:02,active
8641,17-02-2014 08:04,8217,english,17-02-2014 08:05,active
8642,17-02-2014 03:22,847,chinese,17-02-2014 03:24,active
8644,17-02-2014 18:21,6835,russian,17-02-2014 18:23,active
